trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint,start_service_area_id,end_service_area_id,start_service_area_radius,end_service_area_radius,continuous_pickup,continuous_drop_off,pickup_area_id,drop_off_area_id,pickup_service_area_radius,drop_off_service_area_radius
t_78085_b_643_tn_8,16:04:00,16:04:00,2324937,5,Terminal A,0,0,3819.97723950827,0,,,,,1,1,,,,
t_78085_b_643_tn_8,16:06:00,16:06:00,2324931,6,Terminals C/D,0,0,4212.31632368098,0,,,,,1,1,,,,
t_78085_b_643_tn_8,16:08:00,16:08:00,2324945,7,,0,0,4475.3687754335,0,,,,,1,1,,,,
t_78085_b_643_tn_8,16:22:00,16:22:00,2324936,8,,0,0,7621.60012566389,0,,,,,1,1,,,,
t_78085_b_643_tn_8,16:24:00,16:24:00,2324935,9,,0,0,7740.62410078,0,,,,,1,1,,,,
t_78085_b_643_tn_9,15:48:00,15:48:00,2324935,1,Terminal A,0,0,0,0,,,,,1,1,,,,
t_78085_b_643_tn_9,15:48:30,15:48:30,2324943,2,,0,0,56.190539398723,0,,,,,1,1,,,,
t_78085_b_643_tn_9,15:49:30,15:49:30,2324934,3,,0,0,327.389428157919,0,,,,,1,1,,,,
t_78085_b_643_tn_9,16:08:00,16:08:00,2324942,4,Long Term Parking P10,0,0,3420.51884247284,0,,,,,1,1,,,,
t_78085_b_643_tn_9,16:10:00,16:10:00,2324937,5,Terminal A,0,0,3819.97723950827,0,,,,,1,1,,,,
t_78085_b_643_tn_9,16:12:00,16:12:00,2324931,6,Terminals C/D,0,0,4212.31632368098,0,,,,,1,1,,,,
t_78085_b_643_tn_9,16:14:00,16:14:00,2324945,7,,0,0,4475.3687754335,0,,,,,1,1,,,,
t_78085_b_643_tn_9,16:28:00,16:28:00,2324936,8,,0,0,7621.60012566389,0,,,,,1,1,,,,
t_78085_b_643_tn_9,16:30:00,16:30:00,2324935,9,,0,0,7740.62410078,0,,,,,1,1,,,,
t_78086_b_643_tn_1,22:00:00,22:00:00,2324935,1,Terminal A,0,0,0,0,,,,,1,1,,,,
t_78086_b_643_tn_1,22:00:30,22:00:30,2324943,2,,0,0,56.190539398723,0,,,,,1,1,,,,
t_78086_b_643_tn_1,22:01:30,22:01:30,2324934,3,,0,0,327.389428157919,0,,,,,1,1,,,,
t_78086_b_643_tn_1,22:21:00,22:21:00,2324942,4,Long Term Parking P10,0,0,3420.51884247284,0,,,,,1,1,,,,
t_78086_b_643_tn_1,22:23:00,22:23:00,2324937,5,Terminal A,0,0,3819.97723950827,0,,,,,1,1,,,,
t_78086_b_643_tn_1,22:26:00,22:26:00,2324931,6,Terminals C/D,0,0,4212.31632368098,0,,,,,1,1,,,,
t_78086_b_643_tn_1,22:27:00,22:27:00,2324945,7,,0,0,4475.3687754335,0,,,,,1,1,,,,
t_78086_b_643_tn_1,22:44:00,22:44:00,2324936,8,,0,0,7621.60012566389,0,,,,,1,1,,,,
t_78086_b_643_tn_1,22:45:00,22:45:00,2324935,9,,0,0,7740.62410078,0,,,,,1,1,,,,
t_78086_b_643_tn_10,24:15:00,24:15:00,2324935,1,Terminal A,0,0,0,0,,,,,1,1,,,,
t_78086_b_643_tn_10,24:15:30,24:15:30,2324943,2,,0,0,56.190539398723,0,,,,,1,1,,,,
t_78086_b_643_tn_10,24:16:30,24:16:30,2324934,3,,0,0,327.389428157919,0,,,,,1,1,,,,
t_78086_b_643_tn_10,24:36:00,24:36:00,2324942,4,Long Term Parking P10,0,0,3420.51884247284,0,,,,,1,1,,,,
t_78086_b_643_tn_10,24:38:00,24:38:00,2324937,5,Terminal A,0,0,3819.97723950827,0,,,,,1,1,,,,
t_78086_b_643_tn_10,24:41:00,24:41:00,2324931,6,Terminals C/D,0,0,4212.31632368098,0,,,,,1,1,,,,
t_78086_b_643_tn_10,24:42:00,24:42:00,2324945,7,,0,0,4475.3687754335,0,,,,,1,1,,,,
t_78086_b_643_tn_10,24:59:00,24:59:00,2324936,8,,0,0,7621.60012566389,0,,,,,1,1,,,,
t_78086_b_643_tn_10,25:00:00,25:00:00,2324935,9,,0,0,7740.62410078,0,,,,,1,1,,,,
t_78086_b_643_tn_11,24:30:00,24:30:00,2324935,1,Terminal A,0,0,0,0,,,,,1,1,,,,
t_78086_b_643_tn_11,24:30:30,24:30:30,2324943,2,,0,0,56.190539398723,0,,,,,1,1,,,,
t_78086_b_643_tn_11,24:31:30,24:31:30,2324934,3,,0,0,327.389428157919,0,,,,,1,1,,,,
t_78086_b_643_tn_11,24:51:00,24:51:00,2324942,4,Long Term Parking P10,0,0,3420.51884247284,0,,,,,1,1,,,,
t_78086_b_643_tn_11,24:53:00,24:53:00,2324937,5,Terminal A,0,0,3819.97723950827,0,,,,,1,1,,,,
t_78086_b_643_tn_11,24:56:00,24:56:00,2324931,6,Terminals C/D,0,0,4212.31632368098,0,,,,,1,1,,,,
t_78086_b_643_tn_11,24:57:00,24:57:00,2324945,7,,0,0,4475.3687754335,0,,,,,1,1,,,,
t_78086_b_643_tn_11,25:14:00,25:14:00,2324936,8,,0,0,7621.60012566389,0,,,,,1,1,,,,
t_78086_b_643_tn_11,25:15:00,25:15:00,2324935,9,,0,0,7740.62410078,0,,,,,1,1,,,,
t_78086_b_643_tn_12,24:45:00,24:45:00,2324935,1,Terminal A,0,0,0,0,,,,,1,1,,,,
t_78086_b_643_tn_12,24:45:30,24:45:30,2324943,2,,0,0,56.190539398723,0,,,,,1,1,,,,
t_78086_b_643_tn_12,24:46:30,24:46:30,2324934,3,,0,0,327.389428157919,0,,,,,1,1,,,,
t_78086_b_643_tn_12,25:06:00,25:06:00,2324942,4,Long Term Parking P10,0,0,3420.51884247284,0,,,,,1,1,,,,
t_78086_b_643_tn_12,25:08:00,25:08:00,2324937,5,Terminal A,0,0,3819.97723950827,0,,,,,1,1,,,,
t_78086_b_643_tn_12,25:11:00,25:11:00,2324931,6,Terminals C/D,0,0,4212.31632368098,0,,,,,1,1,,,,
t_78086_b_643_tn_12,25:12:00,25:12:00,2324945,7,,0,0,4475.3687754335,0,,,,,1,1,,,,
t_78086_b_643_tn_12,25:29:00,25:29:00,2324936,8,,0,0,7621.60012566389,0,,,,,1,1,,,,
t_78086_b_643_tn_12,25:30:00,25:30:00,2324935,9,,0,0,7740.62410078,0,,,,,1,1,,,,
t_78086_b_643_tn_13,25:00:00,25:00:00,2324935,1,Terminal A,0,0,0,0,,,,,1,1,,,,
t_78086_b_643_tn_13,25:00:30,25:00:30,2324943,2,,0,0,56.190539398723,0,,,,,1,1,,,,
t_78086_b_643_tn_13,25:01:30,25:01:30,2324934,3,,0,0,327.389428157919,0,,,,,1,1,,,,
t_78086_b_643_tn_13,25:21:00,25:21:00,2324942,4,Long Term Parking P10,0,0,3420.51884247284,0,,,,,1,1,,,,
t_78086_b_643_tn_13,25:23:00,25:23:00,2324937,5,Terminal A,0,0,3819.97723950827,0,,,,,1,1,,,,
t_78086_b_643_tn_13,25:26:00,25:26:00,2324931,6,Terminals C/D,0,0,4212.31632368098,0,,,,,1,1,,,,
t_78086_b_643_tn_13,25:27:00,25:27:00,2324945,7,,0,0,4475.3687754335,0,,,,,1,1,,,,
t_78086_b_643_tn_13,25:44:00,25:44:00,2324936,8,,0,0,7621.60012566389,0,,,,,1,1,,,,
t_78086_b_643_tn_13,25:45:00,25:45:00,2324935,9,,0,0,7740.62410078,0,,,,,1,1,,,,
t_78086_b_643_tn_14,25:15:00,25:15:00,2324935,1,Terminal A,0,0,0,0,,,,,1,1,,,,
t_78086_b_643_tn_14,25:15:30,25:15:30,2324943,2,,0,0,56.190539398723,0,,,,,1,1,,,,
t_78086_b_643_tn_14,25:16:30,25:16:30,2324934,3,,0,0,327.389428157919,0,,,,,1,1,,,,
t_78086_b_643_tn_14,25:36:00,25:36:00,2324942,4,Long Term Parking P10,0,0,3420.51884247284,0,,,,,1,1,,,,
t_78086_b_643_tn_14,25:38:00,25:38:00,2324937,5,Terminal A,0,0,3819.97723950827,0,,,,,1,1,,,,
t_78086_b_643_tn_14,25:41:00,25:41:00,2324931,6,Terminals C/D,0,0,4212.31632368098,0,,,,,1,1,,,,
t_78086_b_643_tn_14,25:42:00,25:42:00,2324945,7,,0,0,4475.3687754335,0,,,,,1,1,,,,
t_78086_b_643_tn_14,25:59:00,25:59:00,2324936,8,,0,0,7621.60012566389,0,,,,,1,1,,,,
t_78086_b_643_tn_14,26:00:00,26:00:00,2324935,9,,0,0,7740.62410078,0,,,,,1,1,,,,
t_78086_b_643_tn_15,25:30:00,25:30:00,2324935,1,Terminal A,0,0,0,0,,,,,1,1,,,,
t_78086_b_643_tn_15,25:30:30,25:30:30,2324943,2,,0,0,56.190539398723,0,,,,,1,1,,,,
t_78086_b_643_tn_15,25:31:30,25:31:30,2324934,3,,0,0,327.389428157919,0,,,,,1,1,,,,
t_78086_b_643_tn_15,25:51:00,25:51:00,2324942,4,Long Term Parking P10,0,0,3420.51884247284,0,,,,,1,1,,,,
t_78086_b_643_tn_15,25:53:00,25:53:00,2324937,5,Terminal A,0,0,3819.97723950827,0,,,,,1,1,,,,
t_78086_b_643_tn_15,25:56:00,25:56:00,2324931,6,Terminals C/D,0,0,4212.31632368098,0,,,,,1,1,,,,
t_78086_b_643_tn_15,25:57:00,25:57:00,2324945,7,,0,0,4475.3687754335,0,,,,,1,1,,,,
t_78086_b_643_tn_15,26:14:00,26:14:00,2324936,8,,0,0,7621.60012566389,0,,,,,1,1,,,,
t_78086_b_643_tn_15,26:15:00,26:15:00,2324935,9,,0,0,7740.62410078,0,,,,,1,1,,,,
t_78086_b_643_tn_16,25:45:00,25:45:00,2324935,1,Terminal A,0,0,0,0,,,,,1,1,,,,
t_78086_b_643_tn_16,25:45:30,25:45:30,2324943,2,,0,0,56.190539398723,0,,,,,1,1,,,,
t_78086_b_643_tn_16,25:46:30,25:46:30,2324934,3,,0,0,327.389428157919,0,,,,,1,1,,,,
t_78086_b_643_tn_16,26:06:00,26:06:00,2324942,4,Long Term Parking P10,0,0,3420.51884247284,0,,,,,1,1,,,,
t_78086_b_643_tn_16,26:08:00,26:08:00,2324937,5,Terminal A,0,0,3819.97723950827,0,,,,,1,1,,,,
t_78086_b_643_tn_16,26:11:00,26:11:00,2324931,6,Terminals C/D,0,0,4212.31632368098,0,,,,,1,1,,,,
t_78086_b_643_tn_16,26:12:00,26:12:00,2324945,7,,0,0,4475.3687754335,0,,,,,1,1,,,,
t_78086_b_643_tn_16,26:29:00,26:29:00,2324936,8,,0,0,7621.60012566389,0,,,,,1,1,,,,
t_78086_b_643_tn_16,26:30:00,26:30:00,2324935,9,,0,0,7740.62410078,0,,,,,1,1,,,,
t_78086_b_643_tn_17,26:00:00,26:00:00,2324935,1,Terminal A,0,0,0,0,,,,,1,1,,,,
t_78086_b_643_tn_17,26:00:30,26:00:30,2324943,2,,0,0,56.190539398723,0,,,,,1,1,,,,
t_78086_b_643_tn_17,26:01:30,26:01:30,2324934,3,,0,0,327.389428157919,0,,,,,1,1,,,,
t_78086_b_643_tn_17,26:21:00,26:21:00,2324942,4,Long Term Parking P10,0,0,3420.51884247284,0,,,,,1,1,,,,
t_78086_b_643_tn_17,26:23:00,26:23:00,2324937,5,Terminal A,0,0,3819.97723950827,0,,,,,1,1,,,,
t_78086_b_643_tn_17,26:26:00,26:26:00,2324931,6,Terminals C/D,0,0,4212.31632368098,0,,,,,1,1,,,,
t_78086_b_643_tn_17,26:27:00,26:27:00,2324945,7,,0,0,4475.3687754335,0,,,,,1,1,,,,
t_78086_b_643_tn_17,26:44:00,26:44:00,2324936,8,,0,0,7621.60012566389,0,,,,,1,1,,,,
t_78086_b_643_tn_17,26:45:00,26:45:00,2324935,9,,0,0,7740.62410078,0,,,,,1,1,,,,
t_78086_b_643_tn_18,26:15:00,26:15:00,2324935,1,Terminal A,0,0,0,0,,,,,1,1,,,,
t_78086_b_643_tn_18,26:15:30,26:15:30,2324943,2,,0,0,56.190539398723,0,,,,,1,1,,,,
t_78086_b_643_tn_18,26:16:30,26:16:30,2324934,3,,0,0,327.389428157919,0,,,,,1,1,,,,
t_78086_b_643_tn_18,26:36:00,26:36:00,2324942,4,Long Term Parking P10,0,0,3420.51884247284,0,,,,,1,1,,,,
t_78086_b_643_tn_18,26:38:00,26:38:00,2324937,5,Terminal A,0,0,3819.97723950827,0,,,,,1,1,,,,
t_78086_b_643_tn_18,26:41:00,26:41:00,2324931,6,Terminals C/D,0,0,4212.31632368098,0,,,,,1,1,,,,
t_78086_b_643_tn_18,26:42:00,26:42:00,2324945,7,,0,0,4475.3687754335,0,,,,,1,1,,,,
t_78086_b_643_tn_18,26:59:00,26:59:00,2324936,8,,0,0,7621.60012566389,0,,,,,1,1,,,,
t_78086_b_643_tn_18,27:00:00,27:00:00,2324935,9,,0,0,7740.62410078,0,,,,,1,1,,,,
t_78086_b_643_tn_19,26:30:00,26:30:00,2324935,1,Terminal A,0,0,0,0,,,,,1,1,,,,
t_78086_b_643_tn_19,26:30:30,26:30:30,2324943,2,,0,0,56.190539398723,0,,,,,1,1,,,,
t_78086_b_643_tn_19,26:31:30,26:31:30,2324934,3,,0,0,327.389428157919,0,,,,,1,1,,,,
t_78086_b_643_tn_19,26:51:00,26:51:00,2324942,4,Long Term Parking P10,0,0,3420.51884247284,0,,,,,1,1,,,,
t_78086_b_643_tn_19,26:53:00,26:53:00,2324937,5,Terminal A,0,0,3819.97723950827,0,,,,,1,1,,,,
t_78086_b_643_tn_19,26:56:00,26:56:00,2324931,6,Terminals C/D,0,0,4212.31632368098,0,,,,,1,1,,,,
t_78086_b_643_tn_19,26:57:00,26:57:00,2324945,7,,0,0,4475.3687754335,0,,,,,1,1,,,,
t_78086_b_643_tn_19,27:14:00,27:14:00,2324936,8,,0,0,7621.60012566389,0,,,,,1,1,,,,
t_78086_b_643_tn_19,27:15:00,27:15:00,2324935,9,,0,0,7740.62410078,0,,,,,1,1,,,,
t_78086_b_643_tn_2,22:15:00,22:15:00,2324935,1,Terminal A,0,0,0,0,,,,,1,1,,,,
t_78086_b_643_tn_2,22:15:30,22:15:30,2324943,2,,0,0,56.190539398723,0,,,,,1,1,,,,
t_78086_b_643_tn_2,22:16:30,22:16:30,2324934,3,,0,0,327.389428157919,0,,,,,1,1,,,,
t_78086_b_643_tn_2,22:36:00,22:36:00,2324942,4,Long Term Parking P10,0,0,3420.51884247284,0,,,,,1,1,,,,
t_78086_b_643_tn_2,22:38:00,22:38:00,2324937,5,Terminal A,0,0,3819.97723950827,0,,,,,1,1,,,,
t_78086_b_643_tn_2,22:41:00,22:41:00,2324931,6,Terminals C/D,0,0,4212.31632368098,0,,,,,1,1,,,,
t_78086_b_643_tn_2,22:42:00,22:42:00,2324945,7,,0,0,4475.3687754335,0,,,,,1,1,,,,
t_78086_b_643_tn_2,22:59:00,22:59:00,2324936,8,,0,0,7621.60012566389,0,,,,,1,1,,,,
t_78086_b_643_tn_2,23:00:00,23:00:00,2324935,9,,0,0,7740.62410078,0,,,,,1,1,,,,
t_78086_b_643_tn_20,26:45:00,26:45:00,2324935,1,Terminal A,0,0,0,0,,,,,1,1,,,,
t_78086_b_643_tn_20,26:45:30,26:45:30,2324943,2,,0,0,56.190539398723,0,,,,,1,1,,,,
t_78086_b_643_tn_20,26:46:30,26:46:30,2324934,3,,0,0,327.389428157919,0,,,,,1,1,,,,
t_78086_b_643_tn_20,27:06:00,27:06:00,2324942,4,Long Term Parking P10,0,0,3420.51884247284,0,,,,,1,1,,,,
t_78086_b_643_tn_20,27:08:00,27:08:00,2324937,5,Terminal A,0,0,3819.97723950827,0,,,,,1,1,,,,
t_78086_b_643_tn_20,27:11:00,27:11:00,2324931,6,Terminals C/D,0,0,4212.31632368098,0,,,,,1,1,,,,
t_78086_b_643_tn_20,27:12:00,27:12:00,2324945,7,,0,0,4475.3687754335,0,,,,,1,1,,,,
t_78086_b_643_tn_20,27:29:00,27:29:00,2324936,8,,0,0,7621.60012566389,0,,,,,1,1,,,,
t_78086_b_643_tn_20,27:30:00,27:30:00,2324935,9,,0,0,7740.62410078,0,,,,,1,1,,,,
t_78086_b_643_tn_21,27:00:00,27:00:00,2324935,1,Terminal A,0,0,0,0,,,,,1,1,,,,
t_78086_b_643_tn_21,27:00:30,27:00:30,2324943,2,,0,0,56.190539398723,0,,,,,1,1,,,,
t_78086_b_643_tn_21,27:01:30,27:01:30,2324934,3,,0,0,327.389428157919,0,,,,,1,1,,,,
t_78086_b_643_tn_21,27:21:00,27:21:00,2324942,4,Long Term Parking P10,0,0,3420.51884247284,0,,,,,1,1,,,,
t_78086_b_643_tn_21,27:23:00,27:23:00,2324937,5,Terminal A,0,0,3819.97723950827,0,,,,,1,1,,,,
t_78086_b_643_tn_21,27:26:00,27:26:00,2324931,6,Terminals C/D,0,0,4212.31632368098,0,,,,,1,1,,,,
t_78086_b_643_tn_21,27:27:00,27:27:00,2324945,7,,0,0,4475.3687754335,0,,,,,1,1,,,,
t_78086_b_643_tn_21,27:44:00,27:44:00,2324936,8,,0,0,7621.60012566389,0,,,,,1,1,,,,
t_78086_b_643_tn_21,27:45:00,27:45:00,2324935,9,,0,0,7740.62410078,0,,,,,1,1,,,,
t_78086_b_643_tn_22,27:15:00,27:15:00,2324935,1,Terminal A,0,0,0,0,,,,,1,1,,,,
t_78086_b_643_tn_22,27:15:30,27:15:30,2324943,2,,0,0,56.190539398723,0,,,,,1,1,,,,
t_78086_b_643_tn_22,27:16:30,27:16:30,2324934,3,,0,0,327.389428157919,0,,,,,1,1,,,,
t_78086_b_643_tn_22,27:36:00,27:36:00,2324942,4,Long Term Parking P10,0,0,3420.51884247284,0,,,,,1,1,,,,
t_78086_b_643_tn_22,27:38:00,27:38:00,2324937,5,Terminal A,0,0,3819.97723950827,0,,,,,1,1,,,,
t_78086_b_643_tn_22,27:41:00,27:41:00,2324931,6,Terminals C/D,0,0,4212.31632368098,0,,,,,1,1,,,,
t_78086_b_643_tn_22,27:42:00,27:42:00,2324945,7,,0,0,4475.3687754335,0,,,,,1,1,,,,
t_78086_b_643_tn_22,27:59:00,27:59:00,2324936,8,,0,0,7621.60012566389,0,,,,,1,1,,,,
t_78086_b_643_tn_22,28:00:00,28:00:00,2324935,9,,0,0,7740.62410078,0,,,,,1,1,,,,
t_78086_b_643_tn_23,27:30:00,27:30:00,2324935,1,Terminal A,0,0,0,0,,,,,1,1,,,,
t_78086_b_643_tn_23,27:30:30,27:30:30,2324943,2,,0,0,56.190539398723,0,,,,,1,1,,,,
t_78086_b_643_tn_23,27:31:30,27:31:30,2324934,3,,0,0,327.389428157919,0,,,,,1,1,,,,
t_78086_b_643_tn_23,27:51:00,27:51:00,2324942,4,Long Term Parking P10,0,0,3420.51884247284,0,,,,,1,1,,,,
t_78086_b_643_tn_23,27:53:00,27:53:00,2324937,5,Terminal A,0,0,3819.97723950827,0,,,,,1,1,,,,
t_78086_b_643_tn_23,27:56:00,27:56:00,2324931,6,Terminals C/D,0,0,4212.31632368098,0,,,,,1,1,,,,
t_78086_b_643_tn_23,27:57:00,27:57:00,2324945,7,,0,0,4475.3687754335,0,,,,,1,1,,,,
t_78086_b_643_tn_23,28:14:00,28:14:00,2324936,8,,0,0,7621.60012566389,0,,,,,1,1,,,,
t_78086_b_643_tn_23,28:15:00,28:15:00,2324935,9,,0,0,7740.62410078,0,,,,,1,1,,,,
t_78086_b_643_tn_24,27:45:00,27:45:00,2324935,1,Terminal A,0,0,0,0,,,,,1,1,,,,
t_78086_b_643_tn_24,27:45:30,27:45:30,2324943,2,,0,0,56.190539398723,0,,,,,1,1,,,,
t_78086_b_643_tn_24,27:46:30,27:46:30,2324934,3,,0,0,327.389428157919,0,,,,,1,1,,,,
t_78086_b_643_tn_24,28:06:00,28:06:00,2324942,4,Long Term Parking P10,0,0,3420.51884247284,0,,,,,1,1,,,,
t_78086_b_643_tn_24,28:08:00,28:08:00,2324937,5,Terminal A,0,0,3819.97723950827,0,,,,,1,1,,,,
t_78086_b_643_tn_24,28:11:00,28:11:00,2324931,6,Terminals C/D,0,0,4212.31632368098,0,,,,,1,1,,,,
t_78086_b_643_tn_24,28:12:00,28:12:00,2324945,7,,0,0,4475.3687754335,0,,,,,1,1,,,,
t_78086_b_643_tn_24,28:29:00,28:29:00,2324936,8,,0,0,7621.60012566389,0,,,,,1,1,,,,
t_78086_b_643_tn_24,28:30:00,28:30:00,2324935,9,,0,0,7740.62410078,0,,,,,1,1,,,,
t_78086_b_643_tn_3,22:30:00,22:30:00,2324935,1,Terminal A,0,0,0,0,,,,,1,1,,,,
t_78086_b_643_tn_3,22:30:30,22:30:30,2324943,2,,0,0,56.190539398723,0,,,,,1,1,,,,
t_78086_b_643_tn_3,22:31:30,22:31:30,2324934,3,,0,0,327.389428157919,0,,,,,1,1,,,,
t_78086_b_643_tn_3,22:51:00,22:51:00,2324942,4,Long Term Parking P10,0,0,3420.51884247284,0,,,,,1,1,,,,
t_78086_b_643_tn_3,22:53:00,22:53:00,2324937,5,Terminal A,0,0,3819.97723950827,0,,,,,1,1,,,,
t_78086_b_643_tn_3,22:56:00,22:56:00,2324931,6,Terminals C/D,0,0,4212.31632368098,0,,,,,1,1,,,,
t_78086_b_643_tn_3,22:57:00,22:57:00,2324945,7,,0,0,4475.3687754335,0,,,,,1,1,,,,
t_78086_b_643_tn_3,23:14:00,23:14:00,2324936,8,,0,0,7621.60012566389,0,,,,,1,1,,,,
t_78086_b_643_tn_3,23:15:00,23:15:00,2324935,9,,0,0,7740.62410078,0,,,,,1,1,,,,
t_78086_b_643_tn_4,22:45:00,22:45:00,2324935,1,Terminal A,0,0,0,0,,,,,1,1,,,,
t_78086_b_643_tn_4,22:45:30,22:45:30,2324943,2,,0,0,56.190539398723,0,,,,,1,1,,,,
t_78086_b_643_tn_4,22:46:30,22:46:30,2324934,3,,0,0,327.389428157919,0,,,,,1,1,,,,
t_78086_b_643_tn_4,23:06:00,23:06:00,2324942,4,Long Term Parking P10,0,0,3420.51884247284,0,,,,,1,1,,,,
t_78086_b_643_tn_4,23:08:00,23:08:00,2324937,5,Terminal A,0,0,3819.97723950827,0,,,,,1,1,,,,
t_78086_b_643_tn_4,23:11:00,23:11:00,2324931,6,Terminals C/D,0,0,4212.31632368098,0,,,,,1,1,,,,
t_78086_b_643_tn_4,23:12:00,23:12:00,2324945,7,,0,0,4475.3687754335,0,,,,,1,1,,,,
t_78086_b_643_tn_4,23:29:00,23:29:00,2324936,8,,0,0,7621.60012566389,0,,,,,1,1,,,,
t_78086_b_643_tn_4,23:30:00,23:30:00,2324935,9,,0,0,7740.62410078,0,,,,,1,1,,,,
t_78086_b_643_tn_5,23:00:00,23:00:00,2324935,1,Terminal A,0,0,0,0,,,,,1,1,,,,
t_78086_b_643_tn_5,23:00:30,23:00:30,2324943,2,,0,0,56.190539398723,0,,,,,1,1,,,,
t_78086_b_643_tn_5,23:01:30,23:01:30,2324934,3,,0,0,327.389428157919,0,,,,,1,1,,,,
t_78086_b_643_tn_5,23:21:00,23:21:00,2324942,4,Long Term Parking P10,0,0,3420.51884247284,0,,,,,1,1,,,,
t_78086_b_643_tn_5,23:23:00,23:23:00,2324937,5,Terminal A,0,0,3819.97723950827,0,,,,,1,1,,,,
t_78086_b_643_tn_5,23:26:00,23:26:00,2324931,6,Terminals C/D,0,0,4212.31632368098,0,,,,,1,1,,,,
t_78086_b_643_tn_5,23:27:00,23:27:00,2324945,7,,0,0,4475.3687754335,0,,,,,1,1,,,,
t_78086_b_643_tn_5,23:44:00,23:44:00,2324936,8,,0,0,7621.60012566389,0,,,,,1,1,,,,
t_78086_b_643_tn_5,23:45:00,23:45:00,2324935,9,,0,0,7740.62410078,0,,,,,1,1,,,,
t_78086_b_643_tn_6,23:15:00,23:15:00,2324935,1,Terminal A,0,0,0,0,,,,,1,1,,,,
t_78086_b_643_tn_6,23:15:30,23:15:30,2324943,2,,0,0,56.190539398723,0,,,,,1,1,,,,
t_78086_b_643_tn_6,23:16:30,23:16:30,2324934,3,,0,0,327.389428157919,0,,,,,1,1,,,,
t_78086_b_643_tn_6,23:36:00,23:36:00,2324942,4,Long Term Parking P10,0,0,3420.51884247284,0,,,,,1,1,,,,
t_78086_b_643_tn_6,23:38:00,23:38:00,2324937,5,Terminal A,0,0,3819.97723950827,0,,,,,1,1,,,,
t_78086_b_643_tn_6,23:41:00,23:41:00,2324931,6,Terminals C/D,0,0,4212.31632368098,0,,,,,1,1,,,,
t_78086_b_643_tn_6,23:42:00,23:42:00,2324945,7,,0,0,4475.3687754335,0,,,,,1,1,,,,
t_78086_b_643_tn_6,23:59:00,23:59:00,2324936,8,,0,0,7621.60012566389,0,,,,,1,1,,,,
t_78086_b_643_tn_6,24:00:00,24:00:00,2324935,9,,0,0,7740.62410078,0,,,,,1,1,,,,
t_78086_b_643_tn_7,23:30:00,23:30:00,2324935,1,Terminal A,0,0,0,0,,,,,1,1,,,,
t_78086_b_643_tn_7,23:30:30,23:30:30,2324943,2,,0,0,56.190539398723,0,,,,,1,1,,,,
t_78086_b_643_tn_7,23:31:30,23:31:30,2324934,3,,0,0,327.389428157919,0,,,,,1,1,,,,
t_78086_b_643_tn_7,23:51:00,23:51:00,2324942,4,Long Term Parking P10,0,0,3420.51884247284,0,,,,,1,1,,,,
t_78086_b_643_tn_7,23:53:00,23:53:00,2324937,5,Terminal A,0,0,3819.97723950827,0,,,,,1,1,,,,
t_78086_b_643_tn_7,23:56:00,23:56:00,2324931,6,Terminals C/D,0,0,4212.31632368098,0,,,,,1,1,,,,
t_78086_b_643_tn_7,23:57:00,23:57:00,2324945,7,,0,0,4475.3687754335,0,,,,,1,1,,,,
t_78086_b_643_tn_7,24:14:00,24:14:00,2324936,8,,0,0,7621.60012566389,0,,,,,1,1,,,,
t_78086_b_643_tn_7,24:15:00,24:15:00,2324935,9,,0,0,7740.62410078,0,,,,,1,1,,,,
t_78086_b_643_tn_8,23:45:00,23:45:00,2324935,1,Terminal A,0,0,0,0,,,,,1,1,,,,
t_78086_b_643_tn_8,23:45:30,23:45:30,2324943,2,,0,0,56.190539398723,0,,,,,1,1,,,,
t_78086_b_643_tn_8,23:46:30,23:46:30,2324934,3,,0,0,327.389428157919,0,,,,,1,1,,,,
t_78086_b_643_tn_8,24:06:00,24:06:00,2324942,4,Long Term Parking P10,0,0,3420.51884247284,0,,,,,1,1,,,,
t_78086_b_643_tn_8,24:08:00,24:08:00,2324937,5,Terminal A,0,0,3819.97723950827,0,,,,,1,1,,,,
t_78086_b_643_tn_8,24:11:00,24:11:00,2324931,6,Terminals C/D,0,0,4212.31632368098,0,,,,,1,1,,,,
t_78086_b_643_tn_8,24:12:00,24:12:00,2324945,7,,0,0,4475.3687754335,0,,,,,1,1,,,,
t_78086_b_643_tn_8,24:29:00,24:29:00,2324936,8,,0,0,7621.60012566389,0,,,,,1,1,,,,
t_78086_b_643_tn_8,24:30:00,24:30:00,2324935,9,,0,0,7740.62410078,0,,,,,1,1,,,,
t_78086_b_643_tn_9,24:00:00,24:00:00,2324935,1,Terminal A,0,0,0,0,,,,,1,1,,,,
t_78086_b_643_tn_9,24:00:30,24:00:30,2324943,2,,0,0,56.190539398723,0,,,,,1,1,,,,
t_78086_b_643_tn_9,24:01:30,24:01:30,2324934,3,,0,0,327.389428157919,0,,,,,1,1,,,,
t_78086_b_643_tn_9,24:21:00,24:21:00,2324942,4,Long Term Parking P10,0,0,3420.51884247284,0,,,,,1,1,,,,
t_78086_b_643_tn_9,24:23:00,24:23:00,2324937,5,Terminal A,0,0,3819.97723950827,0,,,,,1,1,,,,
t_78086_b_643_tn_9,24:26:00,24:26:00,2324931,6,Terminals C/D,0,0,4212.31632368098,0,,,,,1,1,,,,
